Date,NVDA,QQQ,SPY,TQQQ,TSLA
2018-04-05,5.476886749267578,152.90554809570312,236.08033752441406,11.489082336425781,20.381332397460938
2018-04-06,5.300493240356445,149.07937622070312,230.81906127929688,10.631665229797363,19.953332901000977
2018-04-09,5.329189777374268,150.1263427734375,231.9566192626953,10.844423294067383,19.310667037963867
2018-04-10,5.638437271118164,153.43853759765625,235.6448211669922,11.560798645019531,20.31333351135254
2018-04-11,5.5971221923828125,152.55337524414062,234.4095001220703,11.36636734008789,20.062000274658203
2018-04-12,5.803947448730469,154.39035034179688,236.3380126953125,11.76479434967041,19.60533332824707
2018-04-13,5.7272539138793945,153.5908660888672,235.6448211669922,11.590283393859863,20.022666931152344
2018-04-16,5.727005958557129,154.76156616210938,237.58216857910156,11.846073150634766,19.413999557495117
2018-04-17,5.876683712005615,158.0928497314453,240.12400817871094,12.603885650634766,19.179332733154297
2018-04-18,5.847736358642578,158.41644287109375,240.3017120361328,12.691542625427246,19.55666732788086
2018-04-19,5.666392803192139,156.96022033691406,238.9686737060547,12.346501350402832,20.005332946777344
2018-04-20,5.658230781555176,154.47601318359375,236.94235229492188,11.754434585571289,19.349332809448242
2018-04-23,5.538735866546631,154.0857391357422,236.9068145751953,11.661998748779297,18.891332626342773
2018-04-24,5.4724345207214355,150.82113647460938,233.71629333496094,10.918532371520996,18.8973331451416
2018-04-25,5.360116004943848,151.00193786621094,234.29397583007812,10.961563110351562,18.71266746520996
2018-04-26,5.5718889236450195,154.1809539794922,236.67575073242188,11.641282081604004,19.031999588012695
2018-04-27,5.5993499755859375,154.27610778808594,236.89794921875,11.668374061584473,19.60533332824707
2018-04-30,5.563971519470215,153.1815643310547,235.07608032226562,11.419754981994629,19.593332290649414
2018-05-01,5.619389057159424,154.93287658691406,235.49374389648438,11.791090965270996,19.994667053222656
2018-05-02,5.598854064941406,154.01913452148438,233.911865234375,11.585501670837402,20.07666778564453
2018-05-03,5.7641167640686035,154.00010681152344,233.3964080810547,11.586299896240234,18.963333129882812
2018-05-04,5.9142866134643555,156.92210388183594,236.41799926757812,12.238127708435059,19.606000900268555
2018-05-07,6.152283668518066,158.22610473632812,237.21791076660156,12.528980255126953,20.184667587280273
2018-05-08,6.194835186004639,158.06430053710938,237.21791076660156,12.487545013427734,20.131332397460938
2018-05-09,6.327934741973877,159.78704833984375,239.51075744628906,12.905893325805664,20.456666946411133
2018-05-10,6.435553550720215,161.443115234375,241.7503662109375,13.307510375976562,20.334667205810547
2018-05-11,6.2970099449157715,161.29086303710938,242.48797607421875,13.26766586303711,20.070667266845703
2018-05-14,6.317543983459473,161.56686401367188,242.60357666015625,13.32663345336914,19.46466636657715
2018-05-15,6.075094699859619,159.77749633789062,240.9326934814453,12.89553451538086,18.94533348083496
2018-05-16,6.0862274169921875,160.83399963378906,241.9458770751953,13.132999420166016,19.09866714477539
2018-05-17,6.128286361694336,160.21531677246094,241.74151611328125,12.984782218933105,18.96933364868164
2018-05-18,6.084495544433594,159.38729858398438,241.13705444335938,12.776802062988281,18.454666137695312
2018-05-21,6.042438507080078,160.28196716308594,242.95008850097656,12.999924659729004,18.965999603271484
2018-05-22,6.004339694976807,160.07257080078125,242.27468872070312,12.932190895080566,18.333999633789062
2018-05-23,6.127867698669434,161.42410278320312,242.94119262695312,13.257308006286621,18.60466766357422
2018-05-24,6.131580829620361,161.37652587890625,242.44357299804688,13.2461519241333,18.523332595825195
2018-05-25,6.170940399169922,161.53831481933594,241.86590576171875,13.279618263244629,18.59000015258789
2018-05-29,6.153859615325928,160.8245086669922,239.084228515625,13.109888076782227,18.917333602905273
2018-05-30,6.262780666351318,161.97613525390625,242.27468872070312,13.389583587646484,19.447999954223633
2018-05-31,6.242978096008301,161.87144470214844,240.7904815673828,13.360898971557617,18.98200035095215
2018-06-01,6.377397060394287,164.41268920898438,243.15455627441406,13.982449531555176,19.454666137695312
2018-06-04,6.556376934051514,165.89752197265625,244.30987548828125,14.341032981872559,19.78266716003418
2018-06-05,6.561822891235352,166.41148376464844,244.48760986328125,14.489248275756836,19.408666610717773
2018-06-06,6.5638041496276855,167.38235473632812,246.5316619873047,14.72830581665039,21.299999237060547
2018-06-07,6.5081048011779785,166.02127075195312,246.50497436523438,14.386454582214355,21.07266616821289
2018-06-08,6.492757320404053,166.03077697753906,247.23374938964844,14.3768892288208,21.17733383178711
2018-06-11,6.451662540435791,166.47816467285156,247.5625,14.489248275756836,22.139999389648438
2018-06-12,6.500181198120117,167.353759765625,247.88243103027344,14.718742370605469,22.851333618164062
2018-06-13,6.495726585388184,167.34429931640625,247.09158325195312,14.702008247375488,22.985332489013672
2018-06-14,6.607371807098389,169.0384979248047,247.71363830566406,15.149046897888184,23.847999572753906
2018-06-15,6.566525936126709,168.4483642578125,247.39761352539062,14.99843978881836,23.878000259399414
2018-06-18,6.562319278717041,168.35104370117188,246.88876342773438,14.964970588684082,24.722000122070312
2018-06-19,6.44052267074585,167.87411499023438,245.9425048828125,14.831099510192871,23.503332138061523
2018-06-20,6.493499279022217,169.06639099121094,246.362060546875,15.141874313354492,24.148000717163086
2018-06-21,6.364772796630859,167.5975341796875,244.8177032470703,14.749821662902832,23.167333602905273
2018-06-22,6.212281227111816,167.2255096435547,245.26402282714844,14.601607322692871,22.242000579833984
2018-06-25,5.919430255889893,163.45790100097656,241.9253692626953,13.669281959533691,22.200666427612305
2018-06-26,5.990476608276367,164.12557983398438,242.46096801757812,13.8198881149292,22.799999237060547
2018-06-27,5.835261821746826,161.89361572265625,240.45228576660156,13.265275955200195,22.96666717529297
2018-06-28,5.96250057220459,163.28622436523438,241.82720947265625,13.59039306640625,23.32866668701172
2018-06-29,5.86447286605835,163.7249298095703,242.17529296875,13.652548789978027,22.863332748413086
2018-07-02,5.9966654777526855,164.82183837890625,242.69302368164062,13.958540916442871,22.33799934387207
2018-07-03,5.862987995147705,162.91419982910156,241.8360595703125,13.47803783416748,20.724000930786133
2018-07-05,6.008795261383057,164.93630981445312,243.80889892578125,13.972885131835938,20.610666275024414
2018-07-06,6.122668743133545,167.50213623046875,245.87123107910156,14.601607322692871,20.593332290649414
2018-07-09,6.170197486877441,169.00918579101562,248.0850830078125,15.008001327514648,21.233999252319336
2018-07-10,6.269218921661377,169.13319396972656,248.9777374267578,15.043859481811523,21.49799919128418
2018-07-11,6.127620697021484,168.27471923828125,247.15664672851562,14.82392692565918,21.263999938964844
2018-07-12,6.219213485717773,171.17437744140625,249.3972625732422,15.555440902709961,21.11400032043457
2018-07-13,6.171931743621826,171.31744384765625,249.59365844726562,15.600866317749023,21.257999420166016
2018-07-16,6.144204139709473,170.9073486328125,249.37059020996094,15.49567699432373,20.67333221435547
2018-07-17,6.280109405517578,171.9469757080078,250.37930297851562,15.782548904418945,21.512666702270508
2018-07-18,6.230848789215088,171.62266540527344,250.9059600830078,15.682145118713379,21.59000015258789
2018-07-19,6.239016532897949,170.76422119140625,249.95977783203125,15.45025634765625,21.34866714477539
2018-07-20,6.210796356201172,170.72608947753906,249.6741180419922,15.428742408752441,20.905332565307617
2018-07-23,6.174160480499268,171.269775390625,250.13832092285156,15.562612533569336,20.213333129882812
2018-07-24,6.1568284034729,171.9755859375,251.3970184326172,15.761029243469238,19.82866668701172
2018-07-25,6.235054969787598,174.37928771972656,253.53955078125,16.418437957763672,20.582666397094727
2018-07-26,6.308578014373779,171.7371063232422,252.94142150878906,15.70126724243164,20.44333267211914
2018-07-27,6.238769054412842,169.41934204101562,251.22744750976562,15.046252250671387,19.812000274658203
2018-07-30,6.04345178604126,167.0252227783203,249.91510009765625,14.398406028747559,19.344667434692383
2018-07-31,6.061522960662842,168.30337524414062,251.1470184326172,14.685272216796875,19.875999450683594
2018-08-01,6.101378440856934,168.94236755371094,250.72744750976562,14.88608169555664,20.055999755859375
2018-08-02,6.204113006591797,171.2411651611328,252.0933380126953,15.47894287109375,23.30266761779785
2018-08-03,6.240748882293701,171.7657470703125,253.17343139648438,15.617597579956055,23.211332321166992
2018-08-06,6.288527488708496,172.7767791748047,254.10195922851562,15.90446662902832,22.799333572387695
2018-08-07,6.360811233520508,173.4063262939453,254.94110107421875,16.05985450744629,25.30466651916504
2018-08-08,6.3972015380859375,173.61622619628906,254.83396911621094,16.102882385253906,24.689332962036133
2018-08-09,6.348681449890137,173.5112762451172,254.48580932617188,16.08854103088379,23.496667861938477
2018-08-10,6.307339191436768,172.18539428710938,252.78073120117188,15.713223457336426,23.69933319091797
2018-08-13,6.340265274047852,171.9947052001953,251.83444213867188,15.66779899597168,23.76066780090332
2018-08-14,6.471715927124023,173.0724639892578,253.44134521484375,15.957060813903809,23.176000595092773
2018-08-15,6.413539409637451,170.9550323486328,251.54879760742188,15.37614917755127,22.57933235168457
2018-08-16,6.372941493988037,171.5177764892578,253.58413696289062,15.517193794250488,22.363332748413086
2018-08-17,6.0605340003967285,171.5558624267578,254.47686767578125,15.514802932739258,20.366666793823242
2018-08-20,6.135293006896973,171.4032745361328,255.02142333984375,15.483724594116211,20.562667846679688
2018-08-21,6.270951271057129,172.0327911376953,255.61961364746094,15.643892288208008,21.459999084472656
2018-08-22,6.506124019622803,172.7004852294922,255.46780395507812,15.825575828552246,21.44266700744629
2018-08-23,6.60563850402832,172.45257568359375,255.12867736816406,15.746688842773438,21.34000015258789
2018-08-24,6.738821029663086,174.05491638183594,256.6639709472656,16.184162139892578,21.521333694458008
2018-08-27,6.829919815063477,175.82908630371094,258.6905822753906,16.671836853027344,21.284666061401367
2018-08-28,6.792292594909668,176.08663940429688,258.8154602050781,16.74594497680664,20.790666580200195
2018-08-29,6.8978071212768555,178.1182861328125,260.2080993652344,17.331636428833008,20.333999633789062
2018-08-30,6.880964279174805,177.8035125732422,259.15472412109375,17.233619689941406,20.209999084472656
2018-08-31,6.952049255371094,178.03237915039062,259.1636657714844,17.283824920654297,20.110666275024414
2018-09-04,7.026852130889893,177.2693634033203,258.7172546386719,17.078235626220703,19.26333236694336
2018-09-05,6.896071910858154,174.98016357421875,258.02099609375,16.399311065673828,18.715999603271484
2018-09-06,6.754891395568848,173.41583251953125,257.24432373046875,15.952279090881348,18.729999542236328
2018-09-07,6.733591079711914,172.74819946289062,256.7443542480469,15.794500350952148,17.549333572387695
2018-09-10,6.804677486419678,173.33001708984375,257.1907653808594,15.933148384094238,19.03333282470703
2018-09-11,6.756873607635498,174.6654510498047,258.0386962890625,16.286954879760742,18.62933349609375
2018-09-12,6.642938613891602,174.1503448486328,258.10125732421875,16.145912170410156,19.369333267211914
2018-09-13,6.7207112312316895,176.0103302001953,259.6278076171875,16.6240291595459,19.297332763671875
2018-09-14,6.846782684326172,175.49522399902344,259.6725158691406,16.497329711914062,19.68000030517578
2018-09-17,6.7848615646362305,172.96759033203125,258.297607421875,15.801671028137207,19.6560001373291
2018-09-18,6.712785720825195,174.39833068847656,259.6993103027344,16.17698860168457,18.997333526611328
2018-09-19,6.736563682556152,174.26475524902344,259.97589111328125,16.14112663269043,19.934667587280273
2018-09-20,6.5953826904296875,176.19155883789062,262.08282470703125,16.647930145263672,19.8886661529541
2018-09-21,6.525286674499512,175.22817993164062,261.8432922363281,16.382579803466797,19.940000534057617
2018-09-24,6.581015586853027,175.7154998779297,260.973388671875,16.523622512817383,19.978666305541992
2018-09-25,6.648138523101807,175.95436096191406,260.7313537597656,16.590557098388672,20.06599998474121
2018-09-26,6.611233234405518,176.07859802246094,259.951171875,16.573823928833008,20.6386661529541
2018-09-27,6.623122215270996,177.5692138671875,260.6776123046875,17.032817840576172,20.501333236694336
2018-09-28,6.960472106933594,177.53103637695312,260.7044677734375,17.006519317626953,17.65133285522461
2018-10-01,7.167041778564453,177.89413452148438,261.610107421875,17.10453224182129,20.713333129882812
2018-10-02,7.095707893371582,177.49278259277344,261.4577941894531,17.006519317626953,20.06800079345703
2018-10-03,7.101900100708008,177.68389892578125,261.6012878417969,17.056718826293945,19.65333366394043
2018-10-04,6.917623043060303,174.27255249023438,259.5566711425781,16.083759307861328,18.788667678833008
2018-10-05,6.68405294418335,172.1417236328125,258.1038818359375,15.47894287109375,17.463333129882812
2018-10-08,6.582749843597412,171.09063720703125,258.1038818359375,15.201638221740723,16.70400047302246
2018-10-09,6.577053070068359,171.64488220214844,257.727294921875,15.318774223327637,17.520000457763672
2018-10-10,6.0853962898254395,164.0960235595703,249.5668182373047,13.3322114944458,17.125333786010742
2018-10-11,5.8238396644592285,162.06072998046875,244.0697021484375,12.79194164276123,16.815332412719727
2018-10-12,6.106449127197266,166.57093811035156,247.45947265625,13.872482299804688,17.25200080871582
2018-10-15,5.830031871795654,164.5547332763672,246.06935119628906,13.348944664001465,17.305999755859375
2018-10-16,6.088864326477051,169.34197998046875,251.44998168945312,14.498809814453125,18.439332962036133
2018-10-17,6.020253658294678,169.40887451171875,251.49484252929688,14.546623229980469,18.118667602539062
2018-10-18,5.9328227043151855,165.48158264160156,247.86288452148438,13.537803649902344,17.5939998626709
2018-10-19,5.676219463348389,165.32870483398438,247.7284698486328,13.482818603515625,17.333332061767578
2018-10-22,5.726996421813965,166.1791229248047,246.6165313720703,13.686017036437988,17.39666748046875
2018-10-23,5.475346565246582,165.5675506591797,245.36093139648438,13.53541088104248,19.609333038330078
2018-10-24,4.9391069412231445,157.9901123046875,237.92694091796875,11.694671630859375,19.233333587646484
2018-10-25,5.147903919219971,163.45578002929688,242.19544982910156,12.894737243652344,20.99066734313965
2018-10-26,4.911364555358887,159.25140380859375,237.9358673095703,11.893086433410645,22.059999465942383
